%batchNum lastTS numPackets totalBytes avgInterAT stdInterAT avgLength stdLength ipSrc ipDst ipSrcDst ipv4 ipv6 icmp4 icmp6 ipMaskSrc[30] [29] [28] [27] [26] [25] [24] [23] [22] [21] [20] [19] [18] [17] [16] ipMaskDst[30] [29] [28] [27] [26] [25] [24] [23] [22] [21] [20] [19] [18] [17] [16] numTCP numUDP  othersL4 srcPortTCP dstPortTCP srcPortUDP dstPortUDP ipSrcPort ipDstPort tcpSyn tcpFin tcpRes flows flowsTCP flowsUDP flowsOther avgPacketsFlowTCP stdPacketsFlowTCP avgPacketsFlowUDP stdPacketsFlowUDP avgPacketsFlowOther stdPacketsFlowOther avgInterAtFlowTCP stdInterAtFlowTCP avgInterAtFlowUDP stdInterAtFlowUDP avgInterAtFlowOther stdInterAtFlowOther avgLengthFlowTCP stdLengthFlowTCP avgLengthFlowUDP stdLengthFlowUDP avgLengthFlowOther stdLengthFlowOther onePacketFlows httpPackets httpFlows sslPackets sslFlows smtpPackets smtpFlows auxFet
21 10500008 46574 18075995 10.739132302405498 12.00996418357364 391.6033145580589 608.5732776697978 1055 3343 4491 46513 61 120 61 947 839 702 547 404 260 165 101 58 33 19 12 8 5 4 3203 3130 3056 2969 2873 2810 2741 2677 2622 2560 2491 2389 2269 2132 1958 38904 6867 622 3261 38904 495 6865 4641 46514 805 526 144 5879 4299 1162 418 9.049546406140964 34.161909415260844 5.909638554216867 22.656778326381907 1.9210526315789473 8.991223791184261 1.0197487991858572E7 149109.98240148326 1.0190223838209983E7 143298.2213488574 1.0260173045454545E7 136068.66951232406 3149.609211444522 25995.7759025576 3659.0602409638554 20856.211440948122 2122.4701492537315 20937.534119018757 2952 30224 3045 191 80 126 12 0
22 11000002 47035 18093457 234.76754871096742 48596.28143100132 388.61537800687285 607.1987808548774 1040 3252 4313 46943 92 107 92 933 825 695 556 401 268 166 100 57 32 18 11 7 4 3 3124 3055 2980 2896 2805 2747 2686 2628 2575 2511 2452 2365 2258 2121 1941 39467 6693 676 3088 39465 532 6693 4479 46942 778 434 150 5614 4049 1113 452 9.747345023462584 37.734775896099755 6.013477088948787 22.20536347632938 1.9358407079646018 10.240795565057908 1.0693656748579897E7 149280.0948498554 1.0707303486972148E7 147739.40937417175 1.074492049778761E7 142815.0600488965 3343.5733695652175 27756.787047336828 3816.587601078167 21376.93188817054 2192.1478873239435 22820.965551686626 2795 30499 2827 189 96 465 11 0
23 11500010 49162 20714654 10.17653044610876 11.423477049752385 426.6085505992833 626.6345177824114 1046 3472 4613 49131 31 115 31 935 837 710 560 404 266 170 103 58 32 18 11 7 4 3 3316 3244 3158 3057 2961 2892 2824 2768 2711 2642 2568 2475 2352 2200 2015 41268 6885 863 3417 41268 539 6885 4934 49132 891 580 176 6144 4412 1215 517 9.353581142339076 36.725600321142785 5.666666666666667 21.574810033544654 1.9516441005802707 9.591663046625438 1.1190713419990934E7 146700.42598206276 1.120012923127572E7 135671.29821867534 1.1244456588007737E7 139483.8740987493 3677.7332275611966 34350.45849756226 3475.384362139918 20600.827081622563 1863.6853146853148 18550.082646414576 3053 32059 3206 168 94 381 12 0
24 12000016 44313 18208598 11.29057532514451 12.660337285136222 415.24845499532506 623.6291755255982 1054 3294 4413 44251 62 104 62 932 823 700 549 406 267 164 102 56 32 18 11 7 4 3 3151 3085 3001 2910 2824 2758 2698 2646 2589 2530 2456 2360 2259 2116 1930 37430 6045 672 3378 37430 440 6044 4686 44252 868 495 147 5816 4381 977 458 8.543711481396942 32.664378956146294 6.187308085977482 20.256062943659167 1.8296943231441047 8.338760968981939 1.1693005897283725E7 146233.26984443422 1.1701621294779938E7 149140.82306924812 1.174064853930131E7 135582.57189639634 3139.7377311116184 24449.25736911844 4301.321392016377 23799.455860671977 1849.1029411764705 19876.856174699908 2842 28247 3082 150 86 439 13 0
25 12500005 45633 19005999 10.959624742448819 12.33206333377043 421.11264235387955 625.2604821308221 1026 3263 4377 45571 62 110 62 904 807 677 539 396 260 167 102 57 32 18 11 7 4 3 3137 3070 2993 2898 2820 2763 2708 2653 2599 2527 2451 2364 2264 2111 1929 38040 6685 736 3097 38040 534 6684 4439 45572 758 433 119 5687 4099 1181 407 9.280312271285679 35.49372257910638 5.660457239627434 22.74433613931806 2.230958230958231 10.592287769720015 1.2192065233227616E7 148574.2156820448 1.2188436437764606E7 138079.03539256015 1.2234883169533169E7 142060.71167051836 3517.917296901683 26082.448036401853 3651.849280270957 23459.17864291797 1887.7310344827586 20317.220392970878 2820 29081 2905 158 88 342 15 0
26 13000008 46494 18760544 10.75979084179721 12.237392112226509 407.5200599517779 619.153405575315 1058 3311 4428 46433 61 117 61 942 831 701 553 405 270 169 102 57 32 18 11 7 4 3 3176 3102 3016 2919 2833 2766 2694 2630 2578 2514 2435 2351 2246 2081 1892 39348 6292 676 3229 39347 486 6292 4594 46433 790 420 177 5709 4210 1033 466 9.346318289786224 36.095870629263956 6.090997095837367 21.07518923193016 1.832618025751073 8.796458514847522 1.2695424819477435E7 153658.90619257657 1.2724729523717329E7 143110.91936472306 1.2740487856223175E7 144455.8462036703 3459.1092896174864 27115.808140052628 3800.270087124879 19618.045805618993 1943.1760563380283 20546.465232474802 2850 30095 2966 116 67 116 21 0
27 13500002 48045 19860956 10.411773280026653 11.790413361839573 417.6080950378469 621.2115294477037 1051 3417 4518 47952 93 99 93 935 831 705 550 403 270 169 103 57 32 18 11 7 4 3 3296 3239 3167 3071 2979 2920 2852 2792 2738 2674 2599 2499 2382 2221 2028 40724 6444 685 3216 40724 535 6444 4581 47953 881 422 184 5866 4243 1153 470 9.597925995757718 36.03366718597578 5.588898525585429 20.943487335015423 1.8659574468085107 9.37776909459224 1.3191996487862362E7 151684.4890505169 1.3198519065915003E7 144665.6477236962 1.3235501389361702E7 155121.14112512057 3676.759132689135 28585.803193294232 3436.7640936686903 20464.132223796514 2146.4964028776976 21290.447611292926 3038 31792 3022 121 68 112 16 0
28 14000024 48969 21412178 10.216070443540973 11.603675702261615 441.3154781533388 629.3114699378865 1059 3375 4491 48879 90 93 90 938 837 703 550 396 265 168 102 58 33 19 12 8 5 4 3243 3178 3084 2987 2893 2830 2755 2692 2634 2563 2485 2395 2285 2125 1955 41614 6670 502 3235 41614 503 6667 4621 48880 817 471 122 5816 4268 1105 443 9.750234301780694 34.47050951526246 6.036199095022624 21.851535249500913 1.5462753950338601 5.1778744429715875 1.369295960402999E7 151427.6567570544 1.3687202581900453E7 150312.74505563753 1.3740581115124153E7 139917.545262325 3949.1504217432052 27897.523158404427 4029.0009049773757 22358.8599546667 872.7851239669421 7085.835121115673 2834 31906 2967 163 80 87 17 0
29 14500006 45088 19837734 11.094390698500044 12.363881215511606 443.4777233809492 627.014088360054 1042 3450 4573 45088 0 107 0 921 822 690 543 404 269 166 100 56 31 17 10 6 3 2 3306 3235 3150 3038 2946 2878 2809 2756 2696 2640 2556 2447 2345 2192 2006 37914 6549 518 3195 37914 554 6549 4601 45088 811 525 193 5815 4240 1155 420 8.941981132075473 33.84872005049236 5.67012987012987 17.65148412386029 1.4880952380952381 3.2355907681670155 1.419102355495283E7 148368.42466196953 1.4196143945454545E7 143519.20215644193 1.424292982142857E7 139218.13053048222 3761.4294811320756 27233.813604520295 3291.407792207792 15266.92354633693 739.9327731092437 6172.865903466953 2868 28864 3003 131 75 162 20 0
30 15000031 45379 19316865 11.023632635964816 12.534440989932264 429.45383606411593 619.0648165435517 1051 3247 4398 45348 31 113 31 936 832 702 557 413 270 166 100 57 32 18 11 7 4 3 3102 3035 2960 2868 2780 2712 2648 2589 2532 2459 2373 2298 2190 2047 1880 38498 6267 470 3212 38497 467 6267 4548 45348 780 486 166 5711 4269 987 455 9.018037011009604 34.41019626409748 6.349544072948328 19.234435937553933 1.3494505494505495 2.0723188689257004 1.4690345265401734E7 150566.14869566145 1.4706604252279636E7 144987.99072536497 1.4756871925274726E7 143922.20536285458 3630.9393158388 26782.688673332137 3830.725430597771 16457.121576588845 286.1449275362319 2501.205287717173 2694 28957 2978 155 81 97 17 0
