%batchNum lastTS numPackets totalBytes avgInterAT stdInterAT avgLength stdLength ipSrc ipDst ipSrcDst ipv4 ipv6 icmp4 icmp6 ipMaskSrc[30] [29] [28] [27] [26] [25] [24] [23] [22] [21] [20] [19] [18] [17] [16] ipMaskDst[30] [29] [28] [27] [26] [25] [24] [23] [22] [21] [20] [19] [18] [17] [16] numTCP numUDP  othersL4 srcPortTCP dstPortTCP srcPortUDP dstPortUDP ipSrcPort ipDstPort tcpSyn tcpFin tcpRes flows flowsTCP flowsUDP flowsOther avgPacketsFlowTCP stdPacketsFlowTCP avgPacketsFlowUDP stdPacketsFlowUDP avgPacketsFlowOther stdPacketsFlowOther avgInterAtFlowTCP stdInterAtFlowTCP avgInterAtFlowUDP stdInterAtFlowUDP avgInterAtFlowOther stdInterAtFlowOther avgLengthFlowTCP stdLengthFlowTCP avgLengthFlowUDP stdLengthFlowUDP avgLengthFlowOther stdLengthFlowOther onePacketFlows httpPackets httpFlows sslPackets sslFlows smtpPackets smtpFlows auxFet
23 46000015 63513 37772441 31.49503952631413 33.39143674088534 602.6271597453774 690.635935581825 2778 15097 18366 63201 312 169 312 2727 2697 2665 2629 2596 2571 2534 2498 2454 2400 2361 2295 2203 2073 1924 4810 2835 1742 1100 684 417 245 131 69 37 21 13 9 6 5 54408 6354 2270 1842 54406 938 6354 4095 63200 15045 445 320 19519 17056 1177 1286 3.1899624765478425 23.450577496019378 5.398470688190314 19.683821941360915 2.1391912908242614 23.718098817328375 4.501842753277439E7 567823.467520126 4.483811667119796E7 587681.4573415791 4.4926395109642304E7 571566.8015482097 2080.408032834946 30248.636253395096 1740.733220050977 12631.968024384558 277.1619156214367 1293.1791674702386 17454 15503 867 12597 747 55 7 0
24 48000051 52665 36861555 37.982490457109215 41.392693455493635 708.9571112606982 701.0915276395065 2682 4669 7273 52445 220 198 220 2637 2609 2579 2543 2507 2481 2444 2412 2379 2337 2289 2226 2144 2044 1895 2121 1553 1150 840 579 379 231 130 68 37 21 13 9 6 5 43128 6910 2209 1849 43126 975 6910 4023 52444 4041 477 333 8381 6012 1185 1184 7.173652694610778 41.15254471023322 5.831223628691983 25.906892685298924 2.21875 23.92127078451197 4.6523651367099136E7 530711.9045883005 4.683036647172996E7 604340.8217823557 4.697870390456081E7 567011.1665321887 5760.647978705706 50193.01273249626 1677.5848101265822 12090.997388614258 289.60375146541617 1339.5486015958938 6265 14751 873 12608 790 40 6 0
25 50000004 46186 34809450 43.30406634332236 47.679448066069114 764.1498441410195 694.0312398905876 2616 1975 4523 45942 244 176 244 2565 2532 2496 2464 2432 2410 2383 2354 2324 2281 2244 2186 2102 1995 1861 1373 1178 991 767 579 393 239 131 68 36 20 12 8 5 4 37180 6527 2059 1981 37178 958 6526 4152 45941 1295 437 301 5543 3258 1185 1100 11.411909146715777 49.886833258853834 5.5080168776371305 19.76797905150121 2.2536363636363634 24.942861977655323 4.880162701135666E7 611787.4730883762 4.880598022025316E7 610181.6218089835 4.897162097818182E7 580685.8948281725 9991.454405894996 65977.50226545337 1710.5476793248945 12393.72561940573 297.0604192355117 1346.813420043538 3503 14059 944 11331 772 56 8 0
26 52000397 45173 32666688 44.2859419969006 49.247009710882985 735.6209016393443 695.872449792296 2600 1838 4348 44842 331 179 331 2550 2525 2493 2459 2430 2408 2377 2350 2318 2278 2232 2173 2083 1980 1844 1265 1079 905 708 530 368 233 131 68 36 20 12 8 5 4 35718 6792 2153 1957 35716 911 6792 4087 44841 1121 463 295 5451 3190 1102 1159 11.196865203761755 46.46029754154511 6.163339382940109 25.95109179118029 2.297670405522002 24.89058021835886 5.082790617021944E7 615381.64748069 5.084006775499093E7 614040.4699510556 5.099079859361519E7 567390.2710415595 9564.983380370022 60360.171907360476 1738.2958257713249 13006.073996455289 298.7038369304556 1368.1243093737062 3406 13298 933 11848 810 37 9 0
27 54000006 43767 30952907 45.69399693791275 50.64927497106665 718.1136321455085 694.3145913679023 2691 1696 4313 43486 281 202 281 2648 2619 2584 2550 2517 2495 2458 2431 2403 2356 2309 2261 2188 2071 1914 1222 1062 905 719 540 373 231 131 68 36 20 12 8 5 4 34802 6436 2046 1852 34799 1006 6436 4060 43484 1116 459 279 5391 3035 1231 1125 11.466886326194398 49.17201424766919 5.228269699431356 18.93906171089353 2.248 25.045558488482545 5.2779640558484346E7 610960.633530456 5.2821514103980504E7 588376.5929746821 5.2972919741333336E7 569145.3518246248 9513.852340145024 65216.223086727114 1497.4606011372869 11156.05514262312 294.3193277310924 1343.9930110255314 3315 12669 915 11729 863 76 9 0
28 56000016 43426 30732042 46.061007346675574 49.525429828715566 721.0898169873299 695.2363985600036 2667 1775 4397 43113 313 169 313 2617 2580 2538 2504 2468 2441 2409 2378 2340 2292 2239 2184 2098 1990 1837 1239 1066 910 725 542 370 235 131 69 37 21 13 9 6 5 33616 7064 2264 1863 33613 967 7064 4136 43111 1098 452 253 5502 3034 1203 1265 11.079762689518788 49.5007474158364 5.871986699916874 24.949308541019313 2.1707509881422924 24.028096202458997 5.476853948615689E7 594357.6344411399 5.4822317988362424E7 586350.1881577433 5.4998430117786564E7 582930.6819373391 9276.919221892516 65757.50964505188 1949.973399833749 17505.582146944103 286.85091743119267 1346.7102543510657 3464 10478 866 13369 843 52 6 0
29 58000053 44649 31927747 44.79876805913316 49.667442605463 726.886078542971 695.0597699656493 2580 1704 4140 44434 215 151 215 2531 2503 2473 2443 2416 2392 2350 2320 2285 2242 2187 2131 2057 1960 1812 1246 1094 920 740 553 380 234 129 68 37 21 13 9 6 5 34757 7345 2181 1690 34755 972 7345 3818 44433 903 358 358 5154 2758 1175 1221 12.602248005801306 54.48041874018475 6.251063829787234 30.697106385220284 2.085995085995086 23.363400541198725 5.679699470558376E7 632164.0338414182 5.680630661702128E7 603087.5604426904 5.694923287223587E7 602714.8486153866 10445.511788175552 68211.4109698517 2464.752129471891 32779.31480605069 286.41162227602905 1328.6802441834127 3281 12595 785 12508 704 17 6 0
30 60000023 45436 33116762 44.02029361917549 48.59447450564185 741.6478702915753 689.1210617374153 2661 1741 4312 45165 271 209 271 2613 2577 2539 2502 2463 2445 2414 2382 2351 2308 2254 2192 2121 2011 1886 1269 1098 936 735 542 372 230 130 69 37 21 13 9 6 5 34936 7865 2155 1817 34934 955 7865 4009 45164 979 516 285 5440 3026 1172 1242 11.545274289491077 49.64898932950042 6.710750853242321 38.754004527199484 2.1215780998389695 23.8924050889394 5.875494634996695E7 591962.2851975844 5.8849103279863484E7 590927.5401970262 5.894997602979066E7 579864.1500929771 9624.48297520661 64686.2215953596 3209.8336177474403 47014.52025718918 293.50911300121504 1348.0321132568802 3310 12752 875 11856 800 57 12 0
31 62000223 47978 36271835 41.69350064618335 44.13443526549056 768.4060586802245 688.2908110748718 2693 1809 4375 47666 312 197 312 2637 2605 2573 2538 2501 2475 2429 2393 2350 2315 2260 2197 2108 2005 1867 1269 1097 922 734 548 376 235 134 73 41 25 17 13 10 9 37508 7833 2128 1869 37506 948 7833 4076 47665 1119 372 316 5445 3071 1135 1239 12.213611201563008 54.80895745220594 6.901321585903084 46.83301482429932 2.128329297820823 24.019463455650637 6.0783385737544775E7 588905.6908003268 6.08294636907489E7 589980.1808088468 6.100324238902341E7 584474.0266882546 10486.893811074919 67503.07669070167 3382.6031746031745 60059.94682855206 287.7193816884661 1314.973043312043 3483 13493 931 12348 775 94 9 0
32 64000017 47955 35525124 41.70859490687634 45.18887811161897 752.6349942799034 697.29964354654 2704 1690 4243 47706 249 172 249 2653 2624 2590 2555 2516 2481 2447 2419 2386 2332 2286 2231 2153 2044 1882 1224 1062 889 697 520 356 226 130 68 36 20 12 8 5 4 37521 7759 2254 1799 37519 1000 7759 4028 47705 1086 438 289 5500 3046 1179 1275 12.318122127380171 50.06357088093065 6.581000848176421 45.11479091857572 2.0980392156862746 23.439299996239765 6.2809708387721606E7 590493.6206573932 6.285488655555555E7 601868.5419794318 6.297648079921569E7 582835.3272302476 10335.380952380952 64313.18880366016 3231.8931297709923 58896.07756881198 277.54545454545456 1330.5950347836524 3349 14727 1000 12221 837 44 5 0
