%batchNum lastTS numPackets totalBytes avgInterAT stdInterAT avgLength stdLength ipSrc ipDst ipSrcDst ipv4 ipv6 icmp4 icmp6 ipMaskSrc[30] [29] [28] [27] [26] [25] [24] [23] [22] [21] [20] [19] [18] [17] [16] ipMaskDst[30] [29] [28] [27] [26] [25] [24] [23] [22] [21] [20] [19] [18] [17] [16] numTCP numUDP  othersL4 srcPortTCP dstPortTCP srcPortUDP dstPortUDP ipSrcPort ipDstPort tcpSyn tcpFin tcpRes flows flowsTCP flowsUDP flowsOther avgPacketsFlowTCP stdPacketsFlowTCP avgPacketsFlowUDP stdPacketsFlowUDP avgPacketsFlowOther stdPacketsFlowOther avgInterAtFlowTCP stdInterAtFlowTCP avgInterAtFlowUDP stdInterAtFlowUDP avgInterAtFlowOther stdInterAtFlowOther avgLengthFlowTCP stdLengthFlowTCP avgLengthFlowUDP stdLengthFlowUDP avgLengthFlowOther stdLengthFlowOther onePacketFlows httpPackets httpFlows sslPackets sslFlows smtpPackets smtpFlows auxFet
31 15500013 44702 34949809 11.192770005595971 13.403463207891644 789.4969843457046 677.5236230386831 3227 1376 4567 44608 94 127 94 3113 3062 2989 2901 2819 2740 2680 2618 2557 2495 2415 2310 2193 2037 1850 1093 965 804 644 468 311 198 117 65 36 21 13 9 6 5 36842 7035 604 1493 36842 815 7035 4055 44609 973 574 473 5882 4427 990 465 8.322114298622092 29.258269032087483 7.106060606060606 28.23961326887742 1.7741935483870968 6.478085473181831 1.5194428409306528E7 147885.66078492682 1.5213651929292928E7 149291.84458389756 1.5231362804301076E7 147167.45509526625 6756.543031398238 36926.42389753137 5038.318503538928 34233.21141025261 279.2487562189055 1815.7470071653295 3179 27140 2827 251 108 574 43 0
32 16000009 43482 34037784 11.504187373458494 13.609421000156718 789.7669783521659 677.6515137225342 3288 1227 4470 43422 60 133 60 3159 3095 3020 2931 2851 2784 2728 2677 2623 2555 2484 2384 2259 2126 1931 1076 966 809 644 472 320 199 119 66 35 20 12 8 5 4 36299 6470 520 1396 36299 872 6470 3974 43423 810 514 545 5745 4201 1065 479 8.640561771006903 36.08046298994998 6.075117370892019 23.283736692511305 1.488517745302714 4.888100672420329 1.5699006598190907E7 151191.37792562693 1.5714492257276995E7 147929.58464294358 1.5755949240083508E7 136872.24321953597 7049.729588193287 47680.605948221986 4128.993427230047 28410.586181815506 119.59134615384616 561.8201575442777 3081 26360 2678 289 118 516 39 0
33 16500046 40310 31940925 12.412281572676727 14.534141285506658 799.1710118094476 672.2336094659032 3187 1329 4451 40249 61 150 61 3055 2990 2926 2840 2755 2699 2645 2582 2528 2463 2393 2305 2201 2045 1871 1120 990 833 658 484 324 208 120 68 37 21 13 9 6 5 33018 6601 480 1423 33016 823 6601 3924 40248 835 441 397 5604 4152 1009 443 7.952312138728324 30.432373145387718 6.542120911793855 24.89173783582841 1.559819413092551 5.294914294064621 1.6196372380057804E7 151126.28288868698 1.6211577334985133E7 146797.94234464393 1.6261779544018058E7 140248.54647158657 6583.227415080703 39834.86155415915 4547.433102081269 30001.790590005476 120.04629629629629 449.2330346762629 3147 23314 2592 299 116 521 47 0
34 17000008 43673 35794962 11.452527658794695 13.629128505731114 826.8350503557239 672.8533281970319 3222 1235 4358 43615 58 112 58 3098 3047 2976 2875 2800 2737 2667 2618 2562 2495 2417 2331 2220 2061 1889 1058 942 797 636 468 317 199 120 67 37 22 14 10 7 6 36733 6197 573 1427 36733 847 6196 3958 43616 852 635 400 5698 4251 1014 433 8.64102564102564 33.964127920722426 6.111439842209073 20.865517546545714 1.7159353348729791 8.591714145794686 1.6695968219948247E7 149173.8516976742 1.6702961411242604E7 151654.97558249455 1.6758745953810623E7 151371.1283535832 7444.757939308398 45150.98228223104 4061.8313609467455 24421.46245741994 166.55172413793105 1110.3618443045295 3084 25938 2694 300 120 557 62 0
35 17500004 42245 33734465 11.844750805381846 14.164089210291527 805.0497804505536 675.3761240307832 3243 1285 4446 42149 96 132 96 3119 3057 2977 2885 2809 2736 2659 2592 2540 2474 2396 2302 2180 2021 1841 1086 949 796 632 456 304 190 115 67 36 20 12 8 5 4 35582 5955 480 1453 35582 810 5955 3989 42150 906 478 338 5635 4240 983 412 8.391981132075472 30.12602460482574 6.057985757884029 19.426701847179476 1.7184466019417475 7.278942897752247 1.7198178378537737E7 152400.3376666648 1.72095410508647E7 151551.745413492 1.7243430905339807E7 148067.67223218337 7089.634198113207 39364.702191305114 3708.328585961343 20724.74268538409 144.4607843137255 738.5486164251677 3086 25389 2716 256 106 556 62 0
36 18000005 42371 33881201 11.805453901546453 13.877267820188118 807.9174714452631 676.1497371395511 3176 1251 4354 42249 122 130 122 3053 2988 2909 2821 2744 2677 2612 2559 2488 2429 2367 2282 2165 2020 1824 1074 954 813 649 477 325 203 123 68 36 20 12 8 5 4 36099 5489 531 1438 36099 800 5488 3931 42250 950 483 391 5621 4207 971 443 8.580698835274543 35.08666305609148 5.652935118434604 17.796596487810486 1.7674943566591421 7.303018949638638 1.7695885131209888E7 149154.142537149 1.7720748497425336E7 153345.78914834047 1.7725731476297967E7 148221.42638587905 7349.419776562871 46736.77090534459 3026.6982492276006 17410.070311615826 128.11891891891892 550.2227362254848 2981 25708 2677 237 93 623 51 0
37 18500012 42000 32545700 11.912166186244848 14.143739186379692 782.8292242934456 677.158937368627 3128 1416 4447 41907 93 90 93 3011 2948 2879 2780 2698 2633 2573 2521 2454 2389 2316 2232 2124 1965 1800 1103 966 805 636 473 317 201 118 67 36 20 12 8 5 4 34340 6929 548 1555 34338 793 6929 4013 41906 1009 525 446 5771 4409 943 419 7.788614198230891 25.857176153440943 7.3478260869565215 33.938875878029066 1.7446300715990453 6.536842530039242 1.819963748945339E7 149531.0358131441 1.8203328235418875E7 150094.68673424277 1.8239094756563246E7 144907.27330675328 6260.050362976406 32956.783897129666 5224.93531283139 42316.77443422995 153.472049689441 525.3247088129788 3113 24640 2760 277 108 785 48 0
38 19000015 41698 31503511 11.99781654149771 14.05641972310207 762.1966951346382 678.9992489780403 3205 1237 4459 41668 30 114 30 3087 3028 2959 2864 2778 2709 2652 2593 2535 2462 2382 2283 2165 2002 1836 1055 940 803 626 466 308 199 117 65 35 20 12 8 5 4 34794 6206 554 1427 34794 792 6206 3938 41669 945 626 400 5895 4486 961 448 7.756130182790905 27.823411369577762 6.457856399583767 22.66116978500832 1.5580357142857142 4.54933276112317 1.869972032946946E7 153403.58777239147 1.870965487825182E7 151922.7819528816 1.8748154495535713E7 146906.65438403486 6138.866250557289 36078.83363645022 4101.036420395421 24972.046660895117 131.6353591160221 531.4451630469196 3225 24319 2927 308 105 447 52 0
39 19500022 45154 35067507 11.08059297996809 13.40843050794548 784.5181431767338 681.5025800716351 3308 1328 4625 45090 64 114 64 3188 3133 3071 2985 2906 2843 2777 2729 2665 2595 2510 2403 2284 2115 1931 1081 943 786 616 455 307 197 118 65 36 20 12 8 5 4 38254 6120 602 1578 38254 826 6119 4175 45091 1003 551 409 5969 4467 1000 502 8.563689276919632 37.85030250337565 6.12 20.708886981197228 1.5537848605577689 5.044621608338404 1.9194912259234384E7 149680.1028120806 1.9213070012E7 150308.9199363198 1.9245771583665337E7 144590.80559726106 7007.64696664428 51305.57536622825 3733.776 22398.07978919175 177.29142857142858 806.3887754320847 3276 27316 2765 312 106 592 57 0
40 20000018 45247 34816963 11.057206669320243 13.08875510313823 776.1681751304116 677.9679095990598 3250 1275 4509 45186 61 89 61 3118 3057 2988 2907 2823 2761 2692 2638 2579 2511 2427 2333 2216 2055 1874 1052 928 774 615 451 304 194 115 66 36 20 12 8 5 4 38310 6268 519 1524 38310 793 6268 4032 45187 956 477 476 5833 4408 973 452 8.691016333938293 30.61745480963373 6.441932168550873 20.769968041774177 1.4800884955752212 4.975381872656717 1.969698869736842E7 151069.6132397328 1.9709753686536483E7 151342.01410773894 1.9745974971238937E7 147565.5482402021 6998.002722323049 39457.07703295536 4061.1490236382324 22681.675324345277 113.07878787878788 445.6486250059535 3204 27395 2768 358 115 512 63 0
41 20500017 44806 34612197 11.168360395774238 13.389012330030114 780.3374289836776 679.7894706039102 3291 1299 4565 44712 94 79 94 3168 3108 3032 2928 2841 2773 2712 2662 2597 2527 2446 2334 2216 2042 1850 1086 963 803 630 463 315 200 120 67 37 21 13 9 6 5 37298 6746 589 1436 37296 840 6746 4012 44711 1065 514 362 5940 4503 996 441 8.282922496113702 27.42144818502605 6.7730923694779115 21.09171500298324 1.727891156462585 6.373485325372905 2.0191187909837887E7 150660.08132582187 2.0203607817269076E7 150183.68095031547 2.0234448873015873E7 152032.09295780782 6694.665482007997 34897.5650890581 4448.364457831325 23706.63938144857 266.825 1896.371121708512 3270 27176 2941 279 91 406 77 0
42 21000010 43581 33474785 11.477023366845705 13.662521219274156 774.0090406714606 680.3406820242293 3272 1297 4493 43549 32 107 32 3147 3084 3023 2945 2866 2805 2744 2691 2623 2543 2466 2380 2268 2114 1912 1109 985 825 651 477 326 206 120 66 35 19 11 7 5 4 36693 6262 487 1460 36693 875 6262 3988 43550 888 524 406 5705 4240 1045 420 8.654009433962264 30.660680985434194 5.992344497607656 18.56415231558318 1.4904761904761905 4.694728553439079 2.069591089433962E7 150808.35644012236 2.0712751423923444E7 156685.25617293105 2.0758690485714287E7 150825.88136236212 6984.328066037736 39510.15861791117 3678.699233716475 20132.542059672513 120.71264367816092 497.148859503617 3050 26401 2616 320 104 532 81 0
43 21500013 43470 32981259 11.50582171291822 13.563251903574788 765.1816810894833 680.5244292664208 3341 1227 4532 43439 31 99 31 3203 3141 3067 2976 2896 2832 2770 2717 2657 2591 2517 2427 2299 2142 1947 1055 935 784 618 460 303 188 116 66 36 21 13 9 6 5 36568 6263 509 1415 36568 876 6263 4042 43440 965 560 395 5922 4423 1058 441 8.267691612028035 29.13961806838159 5.9196597353497165 19.763105531890737 1.4489795918367347 4.597643091352879 2.119508001808727E7 148422.10145069752 2.1204712413988657E7 149905.03929489423 2.124423140362812E7 145932.97767574902 6618.906172281257 36587.72253018097 3483.978260869565 21967.420482759273 123.65030674846626 567.5337670016795 3121 25692 2894 319 97 623 81 0
44 22000007 44198 34737803 11.316818685919923 13.432668880749315 791.6979579743835 678.2233948766049 3193 1162 4306 44168 30 90 30 3070 3016 2943 2859 2782 2716 2656 2599 2536 2470 2395 2307 2192 2027 1831 1016 913 773 609 455 307 197 118 65 36 20 12 8 5 4 37442 6121 515 1365 37442 797 6121 3852 44169 840 567 369 5577 4204 954 419 8.90627973358706 34.715871329542665 6.416142557651992 20.76071620937499 1.5155131264916468 5.367185722291118 2.1697380387963843E7 149505.40090830132 2.171285304926625E7 149297.82169228673 2.1753354116945107E7 149098.09604807134 7356.3970028544245 46268.00657112228 3967.7955974842766 23478.85261619392 167.0 805.7983657772633 2950 26660 2743 353 97 322 60 0
45 22500005 42693 32337439 11.719823747246052 13.782815934851117 765.0854094210614 680.2925416324739 3380 1254 4568 42597 96 137 96 3248 3189 3116 3025 2937 2870 2802 2740 2681 2604 2523 2426 2300 2135 1947 1093 968 817 640 468 318 202 121 67 36 20 12 8 5 4 35180 6777 503 1409 35177 864 6776 4034 42595 889 567 385 5833 4302 1065 466 8.177591817759183 28.034928735342326 6.363380281690141 21.738954888044024 1.5793991416309012 6.066866320662562 2.2193486075778708E7 150210.3949270951 2.222202783943662E7 155537.41301411073 2.2232839740343347E7 148977.31596930604 6499.974889560567 36230.15281217799 4091.8338028169014 24599.315191143825 127.94594594594595 474.4013410946816 3141 25129 2793 346 117 327 42 0
46 23000011 47740 38353431 10.481972917452731 12.927011969213392 809.2880443956786 676.526895722225 3260 1211 4400 47615 125 106 125 3137 3065 2988 2908 2824 2749 2691 2639 2576 2512 2434 2343 2222 2073 1892 1065 942 799 637 460 308 200 117 65 36 20 12 8 5 4 40387 6704 418 1403 40387 844 6703 3892 47616 877 603 413 5758 4320 1057 381 9.348842592592593 43.882714052261996 6.3424787133396405 22.973638794718582 1.7034120734908136 6.931801264202848 2.2695906874537036E7 149139.6564974653 2.269739353358562E7 148714.22208990974 2.271720218110236E7 141282.9185926049 7925.047916666666 59510.43621823589 3871.8789025543992 26358.291568258952 134.38709677419354 454.86161194533156 3003 30395 2811 364 124 315 42 0
47 23500006 44263 34850064 11.304937601736299 13.451288866983525 797.8445090542799 678.0246276572889 3178 1236 4345 44143 120 117 120 3050 2987 2920 2841 2762 2690 2625 2574 2518 2464 2386 2303 2184 2037 1853 1058 945 799 631 463 308 196 117 66 36 20 12 8 5 4 36536 6886 604 1355 36536 787 6886 3805 44144 780 552 460 5551 4013 976 562 9.104410665337653 34.58110723823166 7.055327868852459 24.842248188961626 1.49644128113879 5.598519122956245 2.319043935758784E7 150980.47705182913 2.3211738603483606E7 155699.4245987478 2.3230953951957297E7 141423.34449466586 7560.907550461002 45790.05358636103 4598.257172131148 28103.06133195206 116.34078212290503 418.8391712777687 3000 26290 2574 361 113 322 37 0
48 24000014 45512 36178838 10.991185650855058 13.170147492820082 801.4889233495791 676.4749842037278 3261 1224 4354 45480 32 104 32 3132 3073 2996 2903 2826 2769 2703 2660 2593 2531 2463 2367 2255 2098 1918 1076 958 821 645 466 319 197 120 67 36 20 12 8 5 4 38402 6454 520 1478 38401 827 6454 4008 45480 867 667 479 5718 4249 1006 463 9.037891268533773 40.00197100345156 6.415506958250497 21.62439164728821 1.4168466522678185 3.894394265539169 2.370428603318428E7 153018.25371820107 2.371279804473161E7 155113.35244309943 2.3760400075593952E7 147845.64138576726 7636.887711864407 53686.142648751724 3689.307157057654 22866.587354903735 153.6140350877193 746.7355427192641 3048 28619 2817 319 95 199 27 0
49 24500002 44777 34986654 11.172792885393157 13.476780055060267 788.9925807324554 678.6644027756313 3311 1357 4604 44685 92 146 92 3169 3103 3019 2915 2827 2766 2710 2651 2587 2532 2447 2355 2237 2088 1909 1112 969 811 646 468 313 198 120 66 36 20 12 8 5 4 38257 5740 542 1494 38255 838 5740 4065 44684 1008 454 409 5744 4228 1023 493 9.048486281929991 33.14006213135409 5.610948191593353 20.66284295974021 1.5821501014198782 5.58758403379185 2.4195131899716176E7 148183.936100886 2.4201630419354837E7 146077.64494673294 2.4235469894523326E7 151363.68688509235 7560.004258339248 43178.150041914836 2924.6715542521993 22358.406618956815 204.2408376963351 960.9774719371317 3128 27714 2664 330 93 329 31 0
50 25000007 42821 32300293 11.680277511738186 13.76414899364335 760.6058115713378 679.7728358551085 3245 1200 4395 42738 83 129 61 3115 3059 2977 2887 2809 2751 2692 2638 2572 2503 2431 2343 2229 2075 1892 1058 944 792 625 455 299 192 117 66 37 21 13 9 6 5 36673 5593 365 1396 36651 793 5593 3883 42739 903 541 399 5642 4260 958 424 8.608685446009389 31.92985636828845 5.838204592901879 20.062220542867312 1.3089622641509433 3.0062827293946595 2.4700705254460093E7 151421.6148247338 2.471451699164927E7 149860.40762806183 2.4736197014150944E7 143460.81487772096 6899.070673867105 40777.80657071581 3026.951983298539 19981.834491589336 92.59162303664921 220.45261627148454 3021 26066 2741 350 103 253 29 0
51 25500011 43760 33601538 11.436272155517438 13.632812802413902 774.9166551358333 680.0713516314376 3277 1279 4544 43638 122 116 122 3153 3105 3023 2929 2847 2777 2716 2666 2614 2556 2488 2392 2278 2120 1920 1090 966 806 639 472 321 199 118 67 38 22 14 10 7 5 37212 5866 444 1496 37212 843 5865 4013 43639 895 548 496 5788 4343 1043 402 8.56827078056643 30.791575380889903 5.624161073825503 19.325912440520806 1.6965174129353233 6.267661612559523 2.51956770845038E7 149682.4475194344 2.521507165004794E7 151430.01083942503 2.5244313641791046E7 147314.93256872793 7017.936679714483 40426.72156100566 2951.39309683605 21483.974933928057 257.0919540229885 1762.6730762008076 3106 26626 2756 437 132 282 26 0
52 26000018 41740 31234435 11.985546500479387 14.03600783056745 752.769912997373 681.3903320168781 3210 1230 4467 41709 31 136 31 3072 3015 2941 2849 2763 2693 2630 2580 2536 2476 2399 2301 2182 2036 1868 1026 907 766 617 451 305 197 116 66 37 21 13 9 6 5 36077 5126 370 1388 36077 816 5126 3933 41710 987 572 417 5733 4354 996 383 8.2859439595774 28.629525796959168 5.146586345381526 17.057809809644613 1.402088772845953 2.6224577394688864 2.570450600711989E7 154095.94706819905 2.571972804819277E7 146775.73954714191 2.5746963673629243E7 147305.77954569185 6619.551906293063 35995.062618222466 2397.464859437751 17384.20628258021 120.94736842105263 440.15473029705225 3103 25213 2879 425 105 305 23 0
53 26050517 4284 3396426 11.790800840532338 13.945367202123242 796.7269528501056 674.9874708874466 834 457 1063 4284 0 21 0 800 789 775 755 737 723 706 694 684 677 661 650 634 616 594 418 387 359 313 256 189 135 91 55 32 18 10 6 3 2 3688 546 29 365 3688 175 546 965 4284 86 72 44 1220 969 204 47 3.805985552115583 7.801325599829243 2.676470588235294 3.728533328845771 1.0638297872340425 0.25264557631995566 2.602306237151703E7 14562.278374242007 2.602016012254902E7 14076.123224432633 2.6021874085106384E7 14577.403744706058 3267.8400412796695 10873.942276355663 1113.4901960784314 3969.5984924393133 98.5 155.3592610693035 706 2592 604 60 20 36 9 0
