,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,vnf cpu usage
5012,6734,6,0,317470590,6251723929,0.018582498320524526,0.038210314305451125,0.00012898810718266036,0.024990000000000002,0.02545,0.0003862,18.360000000000007,0.525,8.802,-1426250037,0.3258
5013,6749,1,0,69939768,6251723929,0.01825501815016784,0.03747414887540708,0.0005486144890138564,0.024990000000000002,0.02545,0.0003862,19.922,0.5516,13.11,-1426250077,0.14248
5014,6756,6,0,38647038,6251723929,0.04854880347686908,0.0046612720301878,0.00023660209692602735,0.024990000000000002,0.02545,0.0003862,19.776,0.5356,9.338,-1426250102,54.2
5015,6763,6,0,4303151147,6251723929,0.02123660602312758,0.01203975609409725,0.0002011031753707569,0.024990000000000002,0.02545,0.0003862,19.482,0.6508,11.607999999999999,-1426250122,9.192
5016,6770,3,0,478267805,6251723929,0.00963753991615913,0.0010843498258495364,0.0005081930326286142,0.024990000000000002,0.02545,0.0003862,21.26,0.5066,10.033999999999999,-1426250142,21.82
5017,6778,3,0,2508447313,6251723929,0.019352042175906088,0.013920888575248959,0.00036368911771369073,0.024990000000000002,0.02545,0.0003862,20.72,0.7340000000000001,13.33,-1426250165,33.2
5018,6785,1,0,2311461294,6251723929,0.03658720400383589,0.003896868836323311,0.0006000284892502992,0.024990000000000002,0.02545,0.0003862,18.97,0.3624,9.302,-1426250185,46.28
5019,6792,3,0,659891330,6251723929,0.020549536071742217,0.04094081681128976,0.00013639138460017335,0.024990000000000002,0.02545,0.0003862,21.8,0.6088,12.524000000000001,-1426250205,0.19912
5020,6798,3,0,227459271,6251723929,0.03867394582618588,0.041607312641377285,0.00024892385256021965,0.024990000000000002,0.02545,0.0003862,22.56,0.7226,13.696,-1426250219,3.32
5021,6806,1,0,554338230,6251723929,0.03684385851076875,0.01901233745033583,0.00013939838745387223,0.024990000000000002,0.02545,0.0003862,19.678,0.4684,11.048,-1426250233,11.536
5022,6813,3,0,1339551990,6251723929,0.003185346503633472,0.042762112877017484,0.0004018357652959959,0.024990000000000002,0.02545,0.0003862,21.56,0.5394,11.815999999999999,-1426250247,70.12
5023,6820,6,0,38751366,6251723929,0.0032139395411839165,0.02774289856478562,0.000563504672408347,0.024990000000000002,0.02545,0.0003862,19.922,0.7126,13.134,-1426250261,53.72
5024,6827,7,0,4817689282,6251723929,0.0049060771083079754,0.027958115817003727,0.0007528991594171875,0.024990000000000002,0.02545,0.0003862,5.396,0.2488,8.776,-1426250275,0.3052
5025,6833,3,0,284738137,6251723929,0.03975936621034654,0.03357703986011592,0.0006801607533881878,0.024990000000000002,0.02545,0.0003862,21.66,0.6928,8.752,-1426250289,2.468
5026,6843,6,0,1269585,6251723929,0.008893314809359015,0.039702108257482376,0.00026838723185856704,0.024990000000000002,0.02545,0.0003862,19.628,0.5890000000000001,12.597999999999999,-1426250303,4.7860000000000005
5027,6851,1,0,4497569665,6251723929,0.042254672895629904,0.03849762517224023,0.0007173959411456585,0.024990000000000002,0.02545,0.0003862,19.532,0.4516,10.595999999999998,-1426250317,39.16
5028,6862,8,0,227417911,6251723929,0.024203493815754724,0.0018027262508108367,0.0006033060026135777,0.024990000000000002,0.02545,0.0003862,17.724,0.5668000000000001,12.06,-1426250345,16.991999999999994
5029,6870,4,0,766057,6251723929,0.004063937717422428,0.011607429438638607,0.0005622819047670465,0.024990000000000002,0.02545,0.0003862,33.64,0.3342,4.272,-1426250359,20.32
5030,6883,3,0,1274615,6251723929,0.044380104665708235,0.008624081872982815,0.0002938445479896576,0.024990000000000002,0.02545,0.0003862,20.12,0.5958,12.696,-1426250387,0.8789999999999999
5031,6890,3,0,63733369,6251723929,0.03168013256492575,0.026769862804154942,0.0006097386835644072,0.024990000000000002,0.02545,0.0003862,21.0,0.6584,5.018000000000002,-1426250401,0.05112
5032,6898,3,0,905774,6251723929,0.04131797875566302,0.010990058378062164,0.0005396668579030415,0.024990000000000002,0.02545,0.0003862,21.26,0.7270000000000001,11.242,-1426250415,38.08000000000001
5033,6910,3,0,294887211,6251723929,0.022417412301356358,0.016111045584044754,0.0006212768433148031,0.024990000000000002,0.02545,0.0003862,20.5,0.634,9.998,-1426250443,10.254
5034,6916,3,0,329157340,6251723929,0.01885749752559033,0.046672538975148815,0.000418383450456799,0.024990000000000002,0.02545,0.0003862,21.06,0.6126,12.818,-1426250457,12.146
5035,6924,3,0,336051825,6251723929,0.018198277826395604,0.0008813901794195889,0.0002167365035351576,0.024990000000000002,0.02545,0.0003862,20.72,0.6911999999999999,12.768,-1426250471,1.2452
5036,6931,1,0,9831648,6251723929,0.010304399996472329,0.0014156891260326445,0.0005883637035062547,0.024990000000000002,0.02545,0.0003862,18.506,0.425,5.456,-1426250485,22.38
5037,6938,1,0,3081542576,6251723929,0.007135311318795546,0.007469083073603236,0.0002550595420633054,0.024990000000000002,0.02545,0.0003862,18.75,0.5486000000000001,13.964,-1426250499,16.259999999999998
5038,6944,3,0,1275068,6251723929,0.021907682346656413,0.03982281941348236,0.0003266285673400953,0.024990000000000002,0.02545,0.0003862,20.880000000000006,0.6608,6.702000000000001,-1426250513,13.476
5039,6951,3,0,257499227,6251723929,0.014383476438181537,0.01831551965987414,0.0007101411177078207,0.024990000000000002,0.02545,0.0003862,23.04,0.5402,11.425999999999998,-1426250527,8.728
5040,6958,6,0,336045695,6251723929,0.04299469534174549,0.04555148943548616,0.0005232176577227227,0.024990000000000002,0.02545,0.0003862,19.776,0.5348,4.168,-1426250541,0.2118
5041,6965,3,0,4802476128,6251723929,0.03510377931595548,0.041317268094131436,0.0003074912857159454,0.024990000000000002,0.02545,0.0003862,24.08,0.7064,11.56,-1426250555,24.52
5042,6971,3,0,317488656,6251723929,0.04257616551608228,0.046786270187668594,0.0004336864318435686,0.024990000000000002,0.02545,0.0003862,20.04,0.5196000000000001,10.682,-1426250569,69.04
5043,6980,1,0,318360092,6251723929,0.02106646526313084,0.007467229710279445,0.000751250507665123,0.024990000000000002,0.02545,0.0003862,19.068,0.5760000000000001,10.12,-1426250583,0.4272
5044,6986,1,0,332567972,6251723929,0.035827955891459484,0.04479020594082523,0.00020662312108957624,0.024990000000000002,0.02545,0.0003862,19.458,0.5272,8.606,-1426250597,7.739999999999997
5045,6995,9,0,4820028611,6251723929,0.016432856928574283,0.018475139021165127,8.420920339847762e-05,0.024990000000000002,0.02545,0.0003862,0.4646,0.0267,3.24,-1426250611,67.17999999999999
5046,7000,3,0,351690642,6251723929,0.041815001071530085,0.03839990225562206,0.0007717304396402656,0.024990000000000002,0.02545,0.0003862,22.040000000000006,0.6706,12.988,-1426250625,14.892000000000001
5047,7009,1,0,587077540,6251723929,0.01913942604283889,0.03244988183173138,0.00045670534994600177,0.024990000000000002,0.02545,0.0003862,18.848000000000006,0.4792,5.8279999999999985,-1426250639,68.16
5048,7016,9,0,6566828,6251723929,0.025455838514646927,5.838358834205394e-05,0.0005095857447050563,0.024990000000000002,0.02545,0.0003862,0.14228000000000002,0.03986,2.404,-1426250653,0.6836
5049,7023,1,0,351604751,6251723929,0.02389282043769084,0.05026033004401169,0.0007235556054571095,0.024990000000000002,0.02545,0.0003862,19.166,0.5044,5.23,-1426250667,12.414000000000001
5050,7029,3,0,705726,6251723929,0.03981849837358338,0.016370387301520378,0.00030452842424748944,0.024990000000000002,0.02545,0.0003862,20.66,0.6844,12.048,-1426250681,20.32
5051,7033,8,0,82723852,6251723929,0.022954241851530426,0.010572154720755416,0.0002646148028370193,0.024990000000000002,0.02545,0.0003862,17.774,0.4738,13.476,-1426250695,35.06
5052,7040,3,0,257388824,6251723929,0.04074966642062111,0.018757210962352937,0.00037547844523594745,0.024990000000000002,0.02545,0.0003862,21.66,0.4226,2.8560000000000003,-1426250709,37.64
5053,7054,1,0,227445778,6251723929,0.044766737914360484,0.016246494678732213,0.000122456385573951,0.024990000000000002,0.02545,0.0003862,18.872,0.5599999999999999,11.425999999999998,-1426250738,63.38
5054,7061,3,0,317477914,6251723929,0.03819173341198122,0.020243900733715577,0.0004990111337194936,0.024990000000000002,0.02545,0.0003862,20.06,0.4792,9.96,-1426250752,0.058179999999999996
5055,7068,1,0,317471767,6251723929,0.024371386319321037,0.006387205573318513,0.0002949641185330167,0.024990000000000002,0.02545,0.0003862,18.872,0.499,5.5120000000000005,-1426250766,0.16421999999999998
5056,7076,3,0,351660497,6251723929,0.013687437712454651,0.03668104220709256,0.0002795899014837793,0.024990000000000002,0.02545,0.0003862,29.5,0.4356,4.156000000000001,-1426250780,0.1255
5057,7082,3,0,451162103,6251723929,0.04731027637486126,0.0049357689055492295,0.00020845449534468056,0.024990000000000002,0.02545,0.0003862,22.3,0.7034,9.46,-1426250794,27.98
5058,7090,9,0,1269230,6251723929,0.03521218239683367,0.0005582131727590564,0.00011514986770968144,0.024990000000000002,0.02545,0.0003862,2.81,0.04616,5.756,-1426250814,0.16632000000000002
5059,7097,3,0,336030354,6251723929,0.03508236285076032,0.011040285149167071,1.3518813629165511e-06,0.024990000000000002,0.02545,0.0003862,20.78,0.7315999999999999,11.548,-1426250834,0.11558
5060,7104,8,0,3231094147,6251723929,0.004278583158815035,0.01227829979503448,0.0006781694268013941,0.024990000000000002,0.02545,0.0003862,19.874000000000002,0.5448,11.425999999999998,-1426250854,10.998
5061,7113,9,0,1436476935,6251723929,0.02610657900991944,0.03136630801471835,0.0006632504660315224,0.024990000000000002,0.02545,0.0003862,0.6416,0.14954,9.742,-1426250874,19.654
5062,7119,1,0,257407435,6251723929,0.03290839156657648,0.027245037593354376,0.0007226862521676558,0.024990000000000002,0.02545,0.0003862,19.555999999999997,0.3772,9.168,-1426250894,0.16727999999999998
5063,7125,3,0,854240832,6251723929,0.041458438220594494,0.0052709823719356355,0.0007097287843227196,0.024990000000000002,0.02545,0.0003862,20.28,0.579,10.998,-1426250908,0.2918
5064,7131,1,0,6568434,6251723929,0.0075599920092989095,0.00419246184127478,0.000383711757589044,0.024990000000000002,0.02545,0.0003862,19.532,0.4784,13.868,-1426250922,100.0
5065,7137,3,0,2148955809,6251723929,0.0344915362618986,0.010625951901366093,0.0007500377336197931,0.024990000000000002,0.02545,0.0003862,22.14,0.5378,12.964,-1426250936,46.2
5066,7142,8,0,1275283,6251723929,0.03488303131119306,0.041574597697366336,0.0001662020011755554,0.024990000000000002,0.02545,0.0003862,19.41,0.3838,11.584000000000001,-1426250950,52.64
5067,7148,3,0,228617778,6251723929,0.03531204109410411,0.005964677042855188,0.0005162606674014596,0.024990000000000002,0.02545,0.0003862,38.76,0.7126,6.2139999999999995,-1426250964,10.522
5068,7152,8,0,1436493960,6251723929,0.015619052356141276,0.017985067627386754,0.0007350579701432579,0.024990000000000002,0.02545,0.0003862,18.14,0.525,12.94,-1426250978,0.14038
5069,7157,8,0,1094088,6251723929,0.015987342753967158,0.047749179304857024,0.0006883119003730827,0.024990000000000002,0.02545,0.0003862,15.65,0.5584,9.998,-1426250992,0.1545
5070,7163,8,0,4820059749,6251723929,0.017332605371715316,0.03864816330129012,0.0004190585404113905,0.024990000000000002,0.02545,0.0003862,14.745999999999999,0.396,10.974,-1426251006,0.1297
5071,7168,3,0,4238467940,6251723929,0.0024731499875982983,0.005827653155000339,0.00013915078964077995,0.024990000000000002,0.02545,0.0003862,21.48,0.7026,10.046,-1426251020,0.08543999999999999
5072,7172,3,0,4303169212,6251723929,0.011406084551341115,0.005067038161679829,0.00014466967200784165,0.024990000000000002,0.02545,0.0003862,20.880000000000006,0.5721999999999999,11.425999999999998,-1426251034,50.4
5073,7178,3,0,13495228,6251723929,0.004453369485335679,0.014767606562615,6.514673748084068e-05,0.024990000000000002,0.02545,0.0003862,22.38,0.6072,6.1400000000000015,-1426251048,11.036
5074,7183,1,0,4304698343,6251723929,0.049840568871284255,0.039929360211268236,0.00033853565109307187,0.024990000000000002,0.02545,0.0003862,18.212,0.5974,11.658,-1426251062,0.14400000000000002
5075,7189,6,0,3939280589,6251723929,0.024763663885554676,0.02129746046436281,0.00035452421116173474,0.024990000000000002,0.02545,0.0003862,19.458,0.5821999999999999,13.134,-1426251076,28.86000000000001
5076,7194,3,0,6568401,6251723929,0.04000134477118462,0.007087723630033638,0.0007626226578130225,0.024990000000000002,0.02545,0.0003862,27.1,0.769,14.38,-1426251090,49.46
5077,7200,1,0,1272665,6251723929,0.04733110184901576,0.01848684093844213,7.943849709616884e-05,0.024990000000000002,0.02545,0.0003862,18.360000000000007,0.4486000000000001,4.8580000000000005,-1426251106,0.1934
5078,7204,3,0,4802910787,6251723929,0.014801792113385106,0.0066258492801086815,0.0002325903062770673,0.024990000000000002,0.02545,0.0003862,21.34,0.6355999999999999,3.986,-1426251120,19.312
5079,7210,8,0,4469152847,6251723929,0.033660199457891025,0.03357390733701043,0.0004416389605998958,0.024990000000000002,0.02545,0.0003862,18.628,0.3536,4.474,-1426251134,11.512
5080,7215,8,0,317809907,6251723929,0.045828806111104806,0.034178206510799794,0.00019254175339953797,0.024990000000000002,0.02545,0.0003862,13.11,0.375,6.848,-1426251148,39.94
5081,7221,3,0,4153310324,6251723929,0.0034752854623767374,0.050008681687587576,0.0004263805973133421,0.024990000000000002,0.02545,0.0003862,20.48,0.5348,4.156000000000001,-1426251162,0.05456
5082,7227,8,0,216961017,6251723929,0.040351498131022435,0.004947727040335992,0.0006693133364586528,0.024990000000000002,0.02545,0.0003862,19.116,0.5744,11.425999999999998,-1426251176,67.96
5083,7233,3,0,1436306605,6251723929,0.04848595453137932,0.003171811604420868,0.000626762719543803,0.024990000000000002,0.02545,0.0003862,22.32,0.737,12.0,-1426251190,29.4
5084,7238,3,0,257336997,6251723929,0.015728871385239932,0.02395738676654062,0.0001731751543349726,0.024990000000000002,0.02545,0.0003862,21.88,0.74,13.404000000000002,-1426251204,7.728
5085,7243,3,0,309438151,6251723929,0.04257769723715982,0.016986392623963054,0.0002465560634282157,0.024990000000000002,0.02545,0.0003862,21.7,0.4714,13.062,-1426251218,0.1316
5086,7250,3,0,400426685,6251723929,0.03305199901871644,0.02364630059659217,4.2121925663002364e-05,0.024990000000000002,0.02545,0.0003862,20.54,0.6974,13.038,-1426251232,17.798
5087,7256,3,0,907803,6251723929,0.03799939737268951,0.04002147231514597,0.0006091529516021028,0.024990000000000002,0.02545,0.0003862,25.64,1.3168,12.818,-1426251246,0.12092
5088,7262,6,0,4874535772,6251723929,2.9267263956818028e-05,0.04086510467828964,0.0006457197175642748,0.024990000000000002,0.02545,0.0003862,16.528000000000002,0.35100000000000003,5.0299999999999985,-1426251260,3.076
5089,7267,3,0,854225729,6251723929,0.013467440570620336,0.025537253309980787,8.977477665034847e-05,0.024990000000000002,0.02545,0.0003862,22.1,0.5836,12.28,-1426251274,57.82000000000001
5090,7272,6,0,38676901,6251723929,0.020446862192792854,0.046673899043484735,1.7486684530905065e-05,0.024990000000000002,0.02545,0.0003862,19.092,0.5074000000000001,6.726,-1426251288,26.02
5091,7279,8,0,4820155450,6251723929,0.004187639547081842,0.026829854702879026,0.0007248819903573182,0.024990000000000002,0.02545,0.0003862,16.991999999999994,0.5166,9.534,-1426251302,1.8066
5092,7285,3,0,4820137642,6251723929,0.03819282982211723,0.026891300148068488,0.00018674880324458622,0.024990000000000002,0.02545,0.0003862,21.86,0.467,7.154000000000001,-1426251316,24.04
5093,7291,6,0,351613855,6251723929,0.046888837684204175,0.036720542742618816,0.00013621509895074554,0.024990000000000002,0.02545,0.0003862,15.87,0.512,12.182,-1426251330,23.46
5094,7301,8,0,1306108,6251723929,0.04874669886454622,0.02565171495189414,0.00034558172681394613,0.024990000000000002,0.02545,0.0003862,16.456,0.5638,11.658,-1426251359,85.16
5095,7306,3,0,1515366863,6251723929,0.039829308811504566,0.04268300117682455,0.0005812570104171288,0.024990000000000002,0.02545,0.0003862,21.26,0.7332,11.01,-1426251373,20.56
5096,7312,3,0,284739134,6251723929,0.002663596769187875,0.012225827827373331,0.0005820768734578893,0.024990000000000002,0.02545,0.0003862,22.3,0.5836,5.3580000000000005,-1426251387,0.0824
5097,7317,3,0,1436347034,6251723929,0.02854132986273792,0.009343402098029084,0.0007216399634862798,0.024990000000000002,0.02545,0.0003862,20.66,0.5646,10.462,-1426251401,2.468
5098,7322,3,0,1092965,6251723929,0.007372946835873528,0.038328604307236114,0.0006814211309218106,0.024990000000000002,0.02545,0.0003862,22.040000000000006,0.7194,12.28,-1426251418,27.24
5099,7327,3,0,8055889,6251723929,0.005857092829574741,0.015770048611421776,0.0005921944886631016,0.024990000000000002,0.02545,0.0003862,21.26,0.505,11.17,-1426251432,27.74
5100,7331,1,0,257348627,6251723929,0.0230116020450764,0.02177164908017905,0.000639427270425301,0.024990000000000002,0.02545,0.0003862,15.136,0.4402,9.754,-1426251447,34.48
5101,7337,6,0,3682630441,6251723929,0.014079224988011375,0.04911297666707198,5.719359039573858e-05,0.024990000000000002,0.02545,0.0003862,18.75,0.5578,12.414000000000001,-1426251461,11.022
5102,7343,6,0,1339095,6251723929,0.0135063022532307,0.016536355668151096,0.00012193651472618854,0.024990000000000002,0.02545,0.0003862,18.872,0.415,5.414,-1426251475,0.14554
5103,7348,3,0,227323298,6251723929,0.034789414398438426,0.03703222537381642,0.00016242483225837332,0.024990000000000002,0.02545,0.0003862,21.32,0.6278,4.584,-1426251491,7.85
5104,7355,3,0,317806589,6251723929,0.00856919351442342,0.011603830923368818,0.00013061608759670627,0.024990000000000002,0.02545,0.0003862,29.160000000000004,0.5348,4.772,-1426251505,42.18
5105,7361,3,0,6565171,6251723929,0.023851774518084862,0.04039552851851405,8.917140947879156e-05,0.024990000000000002,0.02545,0.0003862,21.8,0.6088,5.0299999999999985,-1426251519,64.46
5106,7367,1,0,257346170,6251723929,0.03352078268823906,0.023086160282931527,0.00035141052181706696,0.024990000000000002,0.02545,0.0003862,17.652,0.4776,11.01,-1426251533,0.15888
5107,7372,3,0,345871115,6251723929,0.048779070608250034,0.008846124574135993,0.0007343267540679891,0.024990000000000002,0.02545,0.0003862,22.46,0.602,10.096,-1426251547,0.06656000000000001
5108,7378,6,0,3829186,6251723929,0.028761742546508942,0.009296881919024908,0.00040213164325786095,0.024990000000000002,0.02545,0.0003862,16.674,0.5714,12.866,-1426251573,12.33
5109,7384,3,0,1436795087,6251723929,0.034573339078088086,0.011752976317658712,0.0005878321114854586,0.024990000000000002,0.02545,0.0003862,20.04,0.5928,11.78,-1426251598,72.16
5110,7390,1,0,4478512150,6251723929,0.017999094612117083,0.01384420946600944,0.00016869696807283958,0.024990000000000002,0.02545,0.0003862,14.916,0.4616,9.376,-1426251619,31.840000000000003
5111,7394,3,0,614114258,6251723929,0.030242317258275125,0.03783683274188226,0.000753743976302732,0.024990000000000002,0.02545,0.0003862,20.200000000000006,0.5524,12.622,-1426251639,41.74
5112,7399,7,0,400801404,6251723929,0.018443082151429216,0.008432359653338413,0.00029885435538533003,0.024990000000000002,0.02545,0.0003862,8.032,0.24600000000000002,9.008,-1426251659,0.14972
5113,7409,3,0,376858341,6251723929,0.022071960562285897,0.04962104003910583,0.0005964326687688396,0.024990000000000002,0.02545,0.0003862,20.72,0.4174,9.094,-1426251718,4.51
5114,7416,6,0,4489441050,6251723929,0.02846245941283671,0.003048067093257203,0.0005029152718308351,0.024990000000000002,0.02545,0.0003862,18.604000000000006,0.579,10.046,-1426251732,59.48
5115,7422,3,0,318412479,6251723929,0.03440457220978994,0.03989682562165494,0.0006492131827884717,0.024990000000000002,0.02545,0.0003862,22.38,0.7348,12.342,-1426251746,19.776
5116,7428,1,0,7246234,6251723929,0.010418827144074069,0.010952335229289574,0.0004062316512793245,0.024990000000000002,0.02545,0.0003862,19.166,0.5821999999999999,9.852,-1426251760,29.84
5117,7434,1,0,1429206925,6251723929,0.04352946352653693,0.037559283946579584,0.00023882266523105416,0.024990000000000002,0.02545,0.0003862,18.92,0.6814,12.768,-1426251774,23.12
5118,7438,3,0,38691774,6251723929,0.025020379295090628,0.048583751249813296,0.00046008059429953593,0.024990000000000002,0.02545,0.0003862,22.12,0.6432,11.474,-1426251788,47.9
5119,7445,3,0,284757848,6251723929,0.003962050885985633,0.003467521918661263,0.0006396952051645943,0.024990000000000002,0.02545,0.0003862,20.380000000000006,0.6974,12.866,-1426251802,10.277999999999999
5120,7451,8,0,4820261129,6251723929,0.04484558468634016,0.041315779075315966,0.0004902867871840048,0.024990000000000002,0.02545,0.0003862,16.43,0.4906,16.186,-1426251816,37.7
5121,7457,3,0,104729325,6251723929,0.024110379687275547,0.0014815488514718547,7.249336674767647e-05,0.024990000000000002,0.02545,0.0003862,21.94,0.7348,12.476,-1426251830,8.63
5122,7462,3,0,227389272,6251723929,0.035036831284618965,0.02958847084943433,0.0006822506629003421,0.024990000000000002,0.02545,0.0003862,20.02,0.5562,13.012,-1426251844,57.42
5123,7467,7,0,4820218016,6251723929,0.0291451869043748,0.031883845634676604,0.00037289493990564363,0.024990000000000002,0.02545,0.0003862,1.0162,0.06369999999999999,3.846,-1426251858,0.15602000000000002
5124,7473,3,0,3938682936,6251723929,0.018057998576996314,0.014674204572064078,0.0006242631474088266,0.024990000000000002,0.02545,0.0003862,23.24,0.5226,14.332,-1426251872,21.78
5125,7478,3,0,1695421,6251723929,0.028050137227971176,0.02042673279894865,0.00013538528127564619,0.024990000000000002,0.02545,0.0003862,21.94,0.6858000000000001,10.595999999999998,-1426251886,0.17204
5126,7484,3,0,38656163,6251723929,0.029685079455813293,0.03861353447942932,0.0007028350397750331,0.024990000000000002,0.02545,0.0003862,22.02,0.7476,11.425999999999998,-1426251900,26.18
5127,7489,3,0,1302353,6251723929,0.03333129050657391,0.0280019483942659,8.575339933195214e-05,0.024990000000000002,0.02545,0.0003862,23.14,0.7240000000000001,11.718,-1426251914,31.74
5128,7495,1,0,3268073719,6251723929,0.013852073935796051,0.017921713620868095,0.0005846030774182803,0.024990000000000002,0.02545,0.0003862,17.798,0.5684,10.12,-1426251928,23.86
5129,7501,3,0,711329,6251723929,0.03905556498776006,0.02031759423500633,0.0005534734773925826,0.024990000000000002,0.02545,0.0003862,21.86,0.7484000000000001,14.014000000000001,-1426251942,0.13638
5130,7508,8,0,4820110578,6251723929,0.03196984312656158,0.014714309805693547,3.732383104943037e-05,0.024990000000000002,0.02545,0.0003862,19.312,0.4692,11.914000000000001,-1426251956,34.660000000000004
5131,7514,1,0,258777854,6251723929,0.04757840232855558,0.017593736691338947,0.0005622957040362971,0.024990000000000002,0.02545,0.0003862,17.774,0.6034,11.646,-1426251970,13.427999999999999
5132,7522,2,0,4820243843,6251723929,0.03430156957236451,0.02908703242765277,0.00036913903309689886,0.024990000000000002,0.02545,0.0003862,75.98,3.18,16.602,-1426251984,0.056639999999999996
5133,7529,3,0,1436331346,6251723929,0.045366885048430124,0.003053437523071405,0.0006807879633568337,0.024990000000000002,0.02545,0.0003862,20.5,0.6806000000000001,12.964,-1426251998,2.56
5134,7540,3,0,610755652,6251723929,0.04122186483970635,0.03845382508755674,0.0006656917967777715,0.024990000000000002,0.02545,0.0003862,21.16,0.7576,11.682,-1426252027,0.15106
5135,7546,8,0,5242994244,6251723929,0.044126416162942286,0.04128225532420436,0.0006617150890498236,0.024990000000000002,0.02545,0.0003862,16.944000000000003,0.5692,13.818,-1426252041,8.85
5136,7554,8,0,317487630,6251723929,0.04372407488167722,0.05050633783218678,0.00013068744813887108,0.024990000000000002,0.02545,0.0003862,12.89,0.248,2.344,-1426252055,0.2902
5137,7561,3,0,4820139637,6251723929,0.044856927783518366,0.04316036860008955,0.00040972203646343574,0.024990000000000002,0.02545,0.0003862,21.38,0.602,11.06,-1426252069,9.326
5138,7579,8,0,1335570,6251723929,0.01741205013231093,0.037076229556348636,0.0003430152275648271,0.024990000000000002,0.02545,0.0003862,18.164,0.5706,10.4,-1426252111,7.983999999999999
5139,7587,6,0,3337967698,6251723929,0.005662582700663826,0.01923361068075905,0.00022274572493178072,0.024990000000000002,0.02545,0.0003862,19.898,0.6706,11.828,-1426252125,46.92
5140,7591,3,0,6641553,6251723929,0.009396024070424759,0.034334973668614814,0.000345481628338394,0.024990000000000002,0.02545,0.0003862,21.78,0.6362,11.878,-1426252139,26.22
5141,7599,6,0,5496712449,6251723929,0.004746868836277393,0.012938212346994294,0.000409958771430456,0.024990000000000002,0.02545,0.0003862,18.334,0.528,11.438,-1426252153,33.26
5142,7606,6,0,422053,6251723929,0.008748525422709454,0.0004621739488243203,3.782720173048813e-05,0.024990000000000002,0.02545,0.0003862,16.894000000000002,0.5012,9.974,-1426252167,0.19226
5143,7614,6,0,3631068861,6251723929,0.04441936311730569,0.0033882170582923746,0.00043503043590403546,0.024990000000000002,0.02545,0.0003862,18.554,0.4838,8.251999999999999,-1426252181,75.98
5144,7620,3,0,4820002342,6251723929,0.007966862873400694,0.009862162564202227,9.77923397942154e-05,0.024990000000000002,0.02545,0.0003862,23.98,0.4014,4.23,-1426252195,0.12208
5145,7625,3,0,1302246,6251723929,0.038152826531194256,0.00842712248503206,0.000584008524885638,0.024990000000000002,0.02545,0.0003862,20.94,0.621,12.232000000000001,-1426252209,68.36
5146,7632,3,0,2107343102,6251723929,0.039581108169381325,0.019507103899509055,0.0002147576433382508,0.024990000000000002,0.02545,0.0003862,21.76,0.4448,4.388,-1426252223,32.92
5147,7638,6,0,351622874,6251723929,0.039671789708201684,0.04951632677432938,2.730636179040401e-05,0.024990000000000002,0.02545,0.0003862,18.164,0.505,2.958,-1426252238,10.364
5148,7645,3,0,351642433,6251723929,0.007824777012125491,0.010929638437167636,0.00020476780873017429,0.024990000000000002,0.02545,0.0003862,20.14,0.4264000000000001,3.888,-1426252252,61.14000000000001
5149,7650,3,0,16915969,6251723929,0.03806151825954959,0.04082315951981535,9.284138210812738e-05,0.024990000000000002,0.02545,0.0003862,28.02,0.544,4.688,-1426252266,1.4008
5150,7657,6,0,317486527,6251723929,0.008563881313034026,0.01771115760199607,0.0006146012832434888,0.024990000000000002,0.02545,0.0003862,12.476,0.5035999999999999,11.815999999999999,-1426252280,0.14668
5151,7665,3,0,351642421,6251723929,0.0065367926348482855,0.016782952507617716,0.000409494804765947,0.024990000000000002,0.02545,0.0003862,21.56,0.4966,11.914000000000001,-1426252294,2.784
5152,7673,1,0,317477915,6251723929,0.03501984260061367,0.011190434189674508,0.00039026462834999495,0.024990000000000002,0.02545,0.0003862,13.16,0.5294,11.878,-1426252308,54.3
5153,7679,3,0,376271363,6251723929,0.020567684377913148,0.012741863369487958,0.0002490955617152564,0.024990000000000002,0.02545,0.0003862,20.54,0.7270000000000001,13.476,-1426252322,0.14382
5154,7685,3,0,3813002360,6251723929,0.031313430485615024,0.0036755131780526547,0.0007175606223631874,0.024990000000000002,0.02545,0.0003862,21.02,0.5035999999999999,10.632,-1426252336,9.07
5155,7693,3,0,17504642,6251723929,0.004508695799619479,0.03027118876802028,0.0006595406866793694,0.024990000000000002,0.02545,0.0003862,20.6,0.7476,11.962,-1426252350,10.937999999999999
5156,7793,1,0,336032827,6250345153,0.11577048717546765,0.01856093200414136,0.0001580000787917745,0.06873,0.01193,0.00011540000000000001,16.259999999999998,1.1886,0.014306,-1426252392,80.96
5157,7801,6,1,2697759173,6251675406,0.12065653339671999,0.030586165053348883,5.316272965807079e-07,0.0625,0.0159,3.815e-06,12.574000000000002,0.3106,6.372000000000001,79738461,9.252
5158,2666,9,0,705618,6251725155,0.028022410797043883,0.011002601621159487,0.00017140881879810742,0.024990000000000002,0.02545,0.0003862,3.326,0.2616,12.915999999999999,483096890,83.98
5159,2673,2,0,305387620,6251725155,0.0031134024442621834,0.024848542238588518,8.465896998535843e-05,0.024990000000000002,0.02545,0.0003862,65.52,3.168,17.236,-1442181968,67.78
5160,2679,7,0,487404,6251725155,0.03426830868378446,0.011741029730646604,8.525557472514784e-06,0.024990000000000002,0.02545,0.0003862,2.024,0.2484,13.526,434304588,12.366
